ResourceID,brocade.id,card,order,adm.isadPartOf,adm.volgnummer,adm.acquiredVia,adm.note,adm.inv,adm.plaatsingsnummer,adm.magazijnplaats,adm.magazijnplaats_alt6
5fabf137-52b3-54f3-8cb9-33f4cd8e10f5,tg:lhhs:816,Items,1,isad:lh:86326,,tr:lh:5991,,131375/1,"G 994 / H (Doos 2, map C)",,
22632f5a-c74b-50b3-a77d-9af0895bb5d0,tg:lhhs:15020,Items,1,isad:lh:88142,E 285 / 14,tr:lh:9330,,,,,
dc723326-ec66-57ae-a926-8bddc622ce2d,tg:lhhs:10222,Items,1,isad:lh:90192,,tr:lh:6067,,137047,B 7992 / H (3),,
0b7f1456-2228-5c84-af8b-6ee3fbb45f76,tg:lhhs:8301,Items,1,isad:lh:86792,,tr:lh:6210,,144100/a-f,W 555 / H (21),,
ebd6d177-f1bf-5653-8cb2-c8b680f340dd,tg:lhhs:20694,Items,1,isad:lh:175452,,,,,PP 91 H(4),,
0f2b7f0f-eaa3-5d66-acf4-2c5c1e7685e4,tg:lhhs:19900,Items,1,isad:lh:168173,,tr:lh:4109,,79711/8,G 455 / H (9),,
97bb848d-0a3d-5931-bae8-cae714e41b49,tg:lhhs:1823,Items,1,isad:lh:86755,,tr:lh:6411,,150982/3a-i,W 256 / B2 (Periode Westerlinck; 1945-1968 (4)),,
9c9ef39c-68b3-5abe-a895-0bbd0defb57c,tg:lhhs:18612,Items,1,isad:lh:155198,,tr:lh:5832,,123440/a-g,,,
9143a09e-6aef-53bb-a5c6-0df267fd7e05,tg:lhhs:1989,Items,1,isad:lh:86431,,tr:lh:5778,,119568,R 5845 / H (2),,
63b65fe1-a553-5702-ab94-db75a921a9e1,tg:lhhs:5163,Items,1,isad:lh:88117,,tr:lh:3672,,71073/k2,B 675 / H (10),,
a4dbdc50-f57e-5000-9ae7-bab58c7bf18a,tg:lhhs:10388,Items,1,isad:lh:152556,,tr:lh:7857,,203413,BB 230 / H (2),,
5488cef8-5e3b-5efe-bc88-7a538785779e,tg:lhhs:15470,Items,1,isad:lh:102940,G 3978 / 38,,,,,,
562f0269-92ec-5aee-9ecc-26d0d78f5b92,tg:lhhs:9843,Items,1,isad:lh:89981,,tr:lh:5270,,103696,B 857 / H (1),,
813d617e-946d-5552-994a-f86cc9d2c818,tg:lhhs:11960,Items,1,isad:lh:90803,,tr:lh:4767,,93020,C 2638 / H (9),,
fb607730-08c8-5a16-be10-94bf65b354cf,tg:lhhs:10672,Items,1,isad:lh:90454,,tr:lh:6838,,174339,K 313 / H,,
2eee2e3f-331b-54b6-a9c8-bee430ed25e9,tg:lhhs:8751,Items,1,isad:lh:89626,,tr:lh:198,,3112/be,V 982 / H,,
5c84d27a-4898-515b-ab92-4f279964a549,tg:lhhs:5499,Items,1,isad:lh:88247,,tr:lh:4117,,79841/2,C 34 / H (90),,
a6afb95b-3287-5889-90a2-066e9cef1db7,tg:lhhs:18242,Items,1,isad:lh:152917,B 9325 / 42  B 9325 / 44,tr:lh:4455,,85843,,,
29d7bb15-90cd-5bb0-bb16-e0e352922a93,tg:lhhs:4322,Items,1,isad:lh:87791,,tr:lh:3672,,71071/151,B 675 / H (2),,
a9657bff-e5e4-5bbd-91c8-f0f5545c029f,tg:lhhs:15923,Items,1,isad:lh:120672,C 2756 / 176,tr:lh:110462,,,,,
cbc61820-c00b-5de1-a856-b399038c4090,tg:lhhs:115,Items,1,isad:lh:86034,,tr:lh:746,,14056,B 917 / H (1),,
87014621-3546-575c-bcd3-9ed7fbd623f1,tg:lhhs:11433,Items,1,isad:lh:90668,,tr:lh:7712,,200895/1-7,LL 23 / H (26),,
856ed58d-db88-5941-b064-405256763444,tg:lhhs:21085,Items,1,isad:lh:182929,L 179 /,tr:lh:140162,,,,,
5ee1653e-f1a1-5bd3-9cbd-e0fd7d7db936,tg:lhhs:19003,Items,1,isad:lh:156819,,tr:lh:7601,,198802/m-z,G 9947 / H (11),,
ec116209-1a86-5a39-a18e-547579caf39c,tg:lhhs:1120,Items,1,isad:lh:86413,,tr:lh:7055,,178665,O 3945 / H (ringmap),,
5f149902-0a4b-5660-8703-f59427584064,tg:lhhs:5860,Items,1,isad:lh:146787,,tr:lh:7333,,202744/d,W 213 / H (5),,
9f4cf17b-9cd1-5aa1-86ba-f8d2d63a4d16,tg:lhhs:4772,Items,1,,,tr:lh:5158,,101717/8,B 5852 / H,,
c3207ac9-7311-5c4b-9bdc-ccaa7910a560,tg:lhhs:11599,Items,1,isad:lh:90691,,tr:lh:7756,,201038/1a-b,W 754 / H (1),,
fa14aa44-fb92-54ef-93fd-bd55a48b0409,tg:lhhs:14261,Items,1,isad:lh:91687,,tr:lh:9852,,218687,B 496515 / H,,
23a3977c-16df-517d-b3ae-0125b2e476ec,tg:lhhs:545,Items,1,isad:lh:86273,,tr:lh:3171,,63179/1a - g,"G 994 / H (Doos 6, map B)",,
4fe24531-2367-5017-bfc3-59ea6a5c7441,tg:lhhs:15889,Items,1,isad:lh:120818,C 2756 / 245,tr:lh:110434,,,,,
2fb42f70-7386-5884-9343-041e9f6cf5e0,tg:lhhs:9140,Items,1,isad:lh:151121,,tr:lh:7140,,178236,B 716 / H (8),,
5344d5ed-3e90-5555-82a1-50ddd071c34e,tg:lhhs:11063,Items,1,isad:lh:89990,,tr:lh:2857,,56546,W 353 / H (11),,
11a2c2e5-4cd2-5d16-ad1f-4a335e3c800f,tg:lhhs:19453,Items,1,isad:lh:162304,,tr:lh:1944,,35472/1,,,
332c02b6-4344-5dab-81e4-20f3150cf129,tg:lhhs:1570,Items,1,isad:lh:86681,,tr:lh:6090,,139358,A 315 / H (7),,
15042a39-fd82-5afa-9c6c-f7800e95648f,tg:lhhs:11576,Items,1,isad:lh:90688,,tr:lh:7756,,201038/37a-b,W 754 / H (3),,
ea19602d-05b7-53a9-bc55-50efe2d76cd7,tg:lhhs:1065,Items,1,isad:lh:86402,,tr:lh:139,,1950,O 3945 / H (ringmap),,
694513d8-cb6f-5ec8-be28-14530e5b7d41,tg:lhhs:3058,Items,1,isad:lh:87350,,tr:lh:5777,,118848/1A-T,B 413 / H (1),,
d64485b9-cba2-5195-89ed-49d991524464,tg:lhhs:19146,Items,1,isad:lh:130323,D 9653 / 143 (55),tr:lh:126473,,,,,
1521c0e9-cebd-51fa-bfe1-77266eefdcf7,tg:lhhs:4267,Items,1,isad:lh:87654,,tr:lh:4747,,92192/a,L 437 / H (1),,
a419dee8-f661-5109-95c0-6d6cdd8fc50d,tg:lhhs:14774,Items,1,isad:lh:111144,B 973 / 61,tr:lh:9260,,221002,,,
848d47cf-bff0-50b9-89da-7a6a35f781bb,tg:lhhs:16749,Items,1,isad:lh:130658,,tr:lh:6043,,135072,W 803 / H (10 (326 - 328)),,
6f183175-cf9d-515d-afdc-6ccc4959930a,tg:lhhs:11126,Items,1,isad:lh:90191,,tr:lh:2857,,56546,W 353 / H (12),,
46ef0b3e-0ccf-5701-b967-7eccb7813e1e,tg:lhhs:9005,Items,1,isad:lh:89717,,tr:lh:7855,,203271,B 7307 / H (48),,
374e1cc2-1b91-54d5-bce7-3c1b7aaf1a26,tg:lhhs:1435,Items,1,isad:lh:86612,,tr:lh:5645,,113253/1-40,A 242 / H,,
78bdbcaf-8f6d-5ddc-8535-06ae946e1a43,tg:lhhs:19516,Items,1,isad:lh:130316,D 9653 / 137 (268),tr:lh:126473,,,,,
8c08f6a9-f546-5a0a-aed9-aba9ca81fa2c,tg:lhhs:3408,Items,1,isad:lh:87482,,tr:lh:4529,,87393/12a-b,H 518 / H (4),,
c7c774f5-f541-5266-aea6-955b93d1159d,tg:lhhs:7918,Items,1,isad:lh:89224,,tr:lh:2032,,38081,W 303 / H (3),,
30c8a8db-2d50-5796-b7bf-dc02eaf89490,tg:lhhs:5925,Items,1,isad:lh:88421,,tr:lh:7333,,202748/12,W 79135 / H (8),,
b5a4caa3-08d4-555b-86ae-175781b5d005,tg:lhhs:4637,Items,1,,,tr:lh:5415,,106120/2,B 55125 / H,,
2f5d1398-73a9-5a1a-8721-9baac831a75f,tg:lhhs:400,Items,1,isad:lh:86240,,tr:lh:3171,,63158/a - f,"G 994 / H (Doos 5, map A)",,
dbcfca9d-318f-536a-9d47-01f57e676a35,tg:lhhs:14324,Items,1,isad:lh:91742,,tr:lh:5220,,103087,J 45 / H (5),,
1a4d30fa-ff1c-5f69-8143-72b8f846acfa,tg:lhhs:16319,Items,1,isad:lh:126267,A 4857 / 139,tr:lh:110510,,,,,
31840c5e-0518-567e-9d53-77bc01a455f7,tg:lhhs:8244,Items,1,isad:lh:89387,,tr:lh:4092,,79852/20,W 183 / H (2),,
ca04c4ae-7e6f-58cf-9387-56f1dacb8645,tg:lhhs:10367,Items,1,isad:lh:90258,,tr:lh:7857,,203362,BB 230 / H (1),,
002b48b1-16b1-58b1-ada4-fcdd1fc7dbc3,tg:lhhs:1966,Items,1,isad:lh:86832,,tr:lh:1944,,35421/18a,A 355 / H (2),,
a6c675d2-7df4-5a35-9454-389b63487076,tg:lhhs:19845,Items,1,isad:lh:167615,,tr:lh:4600,,88096,,,
96d48aaf-92d6-5bee-8226-fc1ea7692338,tg:lhhs:18757,Items,1,isad:lh:155690,,tr:lh:402,,8079,,,
51dc6aa2-5c71-5984-a76d-6f85bc95970d,tg:lhhs:2649,Items,1,isad:lh:87210,,tr:lh:1247,,21377/3,B 184 / H,,
6079a0b5-f0f5-5768-a726-7b76fd273165,tg:lhhs:5476,Items,1,isad:lh:88236,,tr:lh:5849,,123712/a-d,W 213 / H (3),,
4f7b157f-95cb-5852-8cb0-4793f75c33e2,tg:lhhs:953,Items,1,isad:lh:86254,,tr:lh:7530,,198062,"G 994 / H (Doos 15, map B)",,
144ebd77-a285-55b0-8b82-26e994e8620a,tg:lhhs:17158,Items,1,isad:lh:143663,,tr:lh:6043,,135093/a-z,W 803 / H (12 (362)),,
cd059781-ddc8-56bb-ad1d-b73bbfe3edcf,tg:lhhs:15165,Items,1,isad:lh:103382,G 1316 / 19,tr:lh:97950,,,,,
d664d293-0fb0-5b75-adf4-ecb53e815f71,tg:lhhs:20381,Items,1,isad:lh:174057,,tr:lh:2064,,38733/8,,,
4f0d2ac8-6dd8-5d1c-a3ec-674e0ffea737,tg:lhhs:13818,Items,1,isad:lh:174253,,tr:lh:7657,,217928/1-3,G 3145 / H (4),,
3807ac30-ea21-5ff0-bc11-d59c77ee13f8,tg:lhhs:9906,Items,1,isad:lh:90033,,tr:lh:6174,,142570/2,B 8596 / H (2),,
b58d6112-c6bd-5b64-92d4-103b24d27b28,tg:lhhs:8614,Items,1,isad:lh:89529,,tr:lh:758,,14352/6,V 735 / H,,
8a18b25d-0f42-57be-9992-8adf19b6d0b5,tg:lhhs:10737,Items,1,isad:lh:174795,,tr:lh:2624,,52754/1-5,L 179 / H,,
541850de-445c-548f-a8e7-5b43a1c837a5,tg:lhhs:2219,Items,1,isad:lh:86338,,tr:lh:5778,,119718/117G-H,R 5845 / H (3),,
4179e2a9-844a-5ddf-9801-5eaf102f7c11,tg:lhhs:18307,Items,1,isad:lh:153160,B 9325 / 127,tr:lh:4455,,85875,,,
f9c66fae-fa6d-597b-b2e7-e00fca0e4eb8,tg:lhhs:5026,Items,1,isad:lh:88068,,tr:lh:2310,,43735/3a-b,Z 317 / H (1),,
bd4f0fbf-8168-5c8c-93f2-ea8892b48c24,tg:lhhs:17508,Items,1,isad:lh:146694,B 708 / 155-1,tr:lh:3402,,,,,
d32277a6-b212-542d-b25a-6c2957288278,tg:lhhs:15535,Items,1,isad:lh:120105,,tr:lh:5904,,135115/2a-h,W 803 / H (1 (7)),,
9e0363c8-fa52-51c2-854c-aa94635fcd87,tg:lhhs:20155,Items,1,isad:lh:120739,C 2756 / 517,tr:lh:110434,,,,,
c0e297a3-d8c8-52d0-933e-30af5a65a9dd,tg:lhhs:17226,Items,1,isad:lh:130659,,tr:lh:4918,,135103/a-p,W 803 / H (16 (427)),,
2c915436-1fe7-57e3-b28e-69f8a49a163f,tg:lhhs:5708,Items,1,isad:lh:88310,,tr:lh:6766,,167667/1 - 15,Y 5 / H (2),,
6e09c639-e970-58ae-93de-1d86f075169a,tg:lhhs:7735,Items,1,isad:lh:89033,,tr:lh:3178,,63348/h,W 512 / H (5),,
93065a21-3867-5fe2-a29b-10fb2d74cc06,tg:lhhs:6827,Items,1,isad:lh:88758,,tr:lh:566,,10776,J 416 / H (1),,
48c098e8-94d4-531f-87fc-fa89ca37520d,tg:lhhs:18429,Items,1,isad:lh:154277,,tr:lh:2695,,53231,,,
0fe025c6-1cff-5e90-832d-1ede609f18cd,tg:lhhs:10019,Items,1,isad:lh:90022,,tr:lh:7701,,200268,G 22445 / H,,
6ed5aef9-8b0b-572f-8875-5e0eba5f24c1,tg:lhhs:12024,Items,1,isad:lh:90854,,tr:lh:4396,,84663,T 176 / H (7),,
9e733ccd-bf54-593c-92e0-1a83c6954abf,tg:lhhs:17676,Items,1,isad:lh:136301,B 708 / 309,tr:lh:3402,,,,,
caba7bdd-5733-551c-8008-3378221ba2c4,tg:lhhs:8090,Items,1,isad:lh:89316,,tr:lh:6861,,169816/17,W 144 / H (5),,
39cc17cb-c8bd-557b-aeff-43d13400c4e6,tg:lhhs:16964,Items,1,isad:lh:131510,L 5335 / 6,tr:lh:6395,,149438,,,
b4c3556e-592a-5f0b-8ed1-724b608dedb6,tg:lhhs:20505,Items,1,isad:lh:175292,L 179 /,tr:lh:140162,,,,,
d5c296e9-ac8b-59d9-8036-b07a867e134c,tg:lhhs:14959,Items,1,isad:lh:98283,B 3434 / 9,tr:lh:30772,,,,K1 A 15 E2,
dd0cf022-443a-59bd-9a4a-1953c6ffc035,tg:lhhs:5358,Items,1,isad:lh:88140,,tr:lh:2655,,52703/a - c,Z 317 / H (8 ),,
43cf8457-65f6-5c7d-ad19-1b3f17407a40,tg:lhhs:7365,Items,1,isad:lh:88992,,tr:lh:5863,,136953/16,BB 559 / H,,
1cb767bc-b183-5aa7-94d7-c6b4d92e202a,tg:lhhs:18079,Items,1,isad:lh:120104,,tr:lh:6043,,135923/a-n,W 803 / H (20 (466 )),,
b4c7baba-7132-56cd-a635-8ec934db2f86,tg:lhhs:2167,Items,1,isad:lh:86909,,tr:lh:1408,,24147/3,A 38115 / H (32),,
7fd4696d-1a3f-5967-b6e1-fefea8bb9419,tg:lhhs:10449,Items,1,isad:lh:90279,,tr:lh:7704,,200296/5a-c,B 8596 / H (6),,
b4b94abd-fd6c-509d-a197-f8921a8c7bb2,tg:lhhs:12474,Items,1,isad:lh:90968,,tr:lh:5657,,113771/54,T 176 / H (41),,
a4d3229b-6e58-5d8b-a33a-d82849f9cf7e,tg:lhhs:16437,Items,1,isad:lh:127435,,tr:lh:110510,,,,,
c6b9e830-735d-5dd6-88c8-7aa0eddba50c,tg:lhhs:20856,Items,1,isad:lh:175197,,tr:lh:140162,,,,,
01029917-ea09-5c49-88f8-3107b8203fdb,tg:lhhs:6124,Items,1,isad:lh:146797,,tr:lh:4911,,97969/b,W 213 / H (6),,
c3a3dbaf-a096-5026-88cc-1bfdc3c2b89a,tg:lhhs:4119,Items,1,isad:lh:87735,,tr:lh:967,,18110/1,B 517 / H (1),,
8f8faff7-5df6-59e3-98da-38af81ce5a12,tg:lhhs:19238,Items,1,isad:lh:159356,,tr:lh:109,,1519,D 211 / H (1),,
ced68e3e-dec1-534b-8a13-a572617d036e,tg:lhhs:3326,Items,1,isad:lh:87479,,tr:lh:1228,,21482/4,A 2335 / H (13),,
7ce5d241-23ca-513b-b026-4aaeb7f26ea2,tg:lhhs:13635,Items,1,isad:lh:91391,,tr:lh:7787,,203669/1 en 2,G 994 / H ((Doos 18) New York archief 1/2),,
a5468414-f743-5084-a62a-aa14d387f24f,tg:lhhs:11608,Items,1,isad:lh:90686,,tr:lh:7712,,201142/1-16,LL 23 / H (30),,
fd9b7a71-b4f0-51e4-9b85-a41bcc27cee0,tg:lhhs:8839,Items,1,isad:lh:86818,,tr:lh:1881,,33957/18,M 945 / H (7),,
53926b46-8eeb-5995-ac5b-29649f5511ac,tg:lhhs:12927,Items,1,isad:lh:166511,,tr:lh:7785,,202030/1-185,R 467 / H (20),,
2514e868-1ade-5a21-8e2f-4ace588f7e8a,tg:lhhs:16067,Items,1,isad:lh:121450,R 161 / 58,,,,,,
8d8a02db-1e51-514f-84d8-f0795261938e,tg:lhhs:9681,Items,1,isad:lh:89872,,tr:lh:6899,,170839/9,B 7649 / H (2),,
4d848e55-e57f-52db-8d9f-0a9e20bde8cc,tg:lhhs:8993,Items,1,isad:lh:89716,,tr:lh:7855,,203260,B 7307 / H (47),,
ee8f4d41-a290-573e-a913-2f7f64cc31c5,tg:lhhs:19392,Items,1,isad:lh:161419,,tr:lh:2019,,37528/73,,,
2edb89ef-a9d5-53a4-af5e-ec072b61a106,tg:lhhs:6574,Items,1,isad:lh:88582,,tr:lh:3582,,69793,R 8963 / H (18),,
6f8e10cb-df34-5124-b83f-0ea5dfe8c0ab,tg:lhhs:4549,Items,1,isad:lh:87817,,tr:lh:1325,,22446/2,B 675 / H (6),,
96b1c6c2-efee-5f5e-9a64-abf5e910a3b9,tg:lhhs:3776,Items,1,isad:lh:87253,,tr:lh:523,,10090/7,B 995 / H (23),,
c4438d20-2d1e-51e6-b9a4-460c2bd47e23,tg:lhhs:19668,Items,1,isad:lh:164052,,tr:lh:6036,,133899/5-6,,,
18c40cbc-858f-5f1a-8f5b-f3c4baefc148,tg:lhhs:2864,Items,1,isad:lh:87287,,tr:lh:1978,,36545,B 995 / H (14),,
c914262f-58ab-5381-a5c8-ca194e560768,tg:lhhs:13265,Items,1,isad:lh:91157,S 59 / 4285,tr:lh:7336,,186663/2a-d,,,
e31f5c56-f1dc-597b-ac31-a5892e6aba75,tg:lhhs:284,Items,1,isad:lh:145827,,tr:lh:945,,17595/2,V 4835 / H (1),,
ed8262a0-a16f-5aa6-bf35-3b63b4cf9a6a,tg:lhhs:11258,Items,1,isad:lh:90590,,tr:lh:7712,,200750,LL 23 / H (1-2),,
34887468-642b-5dff-adda-cc1b509d0cf6,tg:lhhs:3263,Items,1,isad:lh:87459,,tr:lh:6413,,152346/1b-c,W 256 / B2 ((Periode Ludo Simons 1969-1984) 32),,
4724a6ec-a26e-58f7-bacd-390a7f399176,tg:lhhs:791,Items,1,isad:lh:86225,,tr:lh:6010,,132826/a-b,"G 994 / H (Doos 12, map C)",,
ca154a88-0fa7-51b3-b833-76bfabf1b694,tg:lhhs:13770,Items,1,isad:lh:174245,,tr:lh:7657,,217952/1-4,G 3145 / H (4),,
1c0b2d1a-9674-52f6-947e-72042bf2a224,tg:lhhs:16088,Items,1,isad:lh:121773,C 2756 / 322,tr:lh:110434,,,,,
dead368e-7569-5dd7-9c03-4e98e3b33a7a,tg:lhhs:12862,Items,1,isad:lh:91202,S 59 / 4435,tr:lh:7336,,186882/1,,,
39f2ea07-5375-5549-994c-89d4bf09a666,tg:lhhs:20913,Items,1,isad:lh:175291,,tr:lh:140162,,,,,
969212bd-907b-520d-94c6-3639b2dd6475,tg:lhhs:16572,Items,1,isad:lh:125985,A 4857 / 225,tr:lh:110510,,,,,
2f1ab8d1-1161-57ff-87e3-8820569981ae,tg:lhhs:9394,Items,1,isad:lh:103517,,tr:lh:6261,,145397,B 7195 / H (2),,
c562ec69-ca48-58fd-a64c-3daf60f1d726,tg:lhhs:3799,Items,1,isad:lh:87253,,tr:lh:523,,10090/22,B 995 / H (23),,
fa3ab061-3b7a-5dc6-8de0-a1cf3baf1510,tg:lhhs:19687,Items,1,isad:lh:164098,,tr:lh:6036,,133898/2a-c,,,
12803fac-306d-5ac9-8260-28fc1f9104b0,tg:lhhs:6061,Items,1,isad:lh:88432,,tr:lh:4610,,92438/48,W 79135 / H (9),,
0a2da7f0-fbae-5d80-9f47-6054c9d05cd7,tg:lhhs:18995,Items,1,isad:lh:156819,,tr:lh:7601,,198795/a-f,G 9947 / H (11),,
ba82cb9f-40ff-5848-b610-67f6d1755b7f,tg:lhhs:3633,Items,1,isad:lh:87482,,tr:lh:4529,,87555/1a,H 518 / H (7),,
50b7c7af-aa66-5ce6-ace4-2f2d238a99dd,tg:lhhs:2921,Items,1,isad:lh:87292,,tr:lh:7848,,202684/17,"D 325 / B2 (Burssens, Amaat & Gaston Burssens)",,
06dfa4d0-a59b-531a-adab-32c1e914edc5,tg:lhhs:13320,Items,1,isad:lh:91336,,tr:lh:5800,,120670/1a tot 1j,V 4165 / H (7),,
7d6e8a03-49f9-59ac-a0a6-91ac896cc33d,tg:lhhs:16122,Items,1,isad:lh:121449,R 161 / 85,tr:lh:4,,,,,
e0940233-709c-5800-aa2e-758d9a19d521,tg:lhhs:6431,Items,1,isad:lh:88524,,tr:lh:7333,,202756/47,W 79135 / H (13),,
70181448-4d00-529f-af3f-b554251d4a67,tg:lhhs:2472,Items,1,isad:lh:87091,,tr:lh:5900,,127165/1-2,B 115 / H (1),,
a80fe809-d010-56ff-8afa-361bac00898f,tg:lhhs:12161,Items,1,isad:lh:90886,,tr:lh:4789,,95116/26,T 176 / H (24),,
17867b78-365c-518e-a031-5827c85b1740,tg:lhhs:17699,Items,1,isad:lh:135221,B 708 / 338,tr:lh:3402,,173.70,,,
dd464801-e67b-585a-96da-938154150c7c,tg:lhhs:20010,Items,1,isad:lh:169211,,tr:lh:5510,,114076/a-m,,,
031b3d9b-2202-5a05-8236-e60a460a606c,tg:lhhs:17363,Items,1,isad:lh:145184,,tr:lh:3032,,,B 708 / 1609,,
558f79a9-9a79-50ad-b463-635c365e2a99,tg:lhhs:8585,Items,1,isad:lh:89523,,tr:lh:5938,,129365/2,V 735 / H,,
17f10e0c-b5a2-5b59-b18f-ced5a153df9a,tg:lhhs:18096,Items,1,isad:lh:120106,,tr:lh:6043,,135940/a-b,W 803 / H (22(481)),,
82737d7e-4414-5b9e-a349-fb9a900e2147,tg:lhhs:2188,Items,1,isad:lh:86962,,tr:lh:5002,,99139/35a-j,A 38115 / H (3),,
31972da3-b081-5854-ad6f-b8e52005003f,tg:lhhs:7670,Items,1,isad:lh:86792,,tr:lh:5777,,118966/1a-o,W 555 / H (12),,
9fd127bb-e32b-56e6-b5bb-3565efdfe4ac,tg:lhhs:6962,Items,1,isad:lh:88801,,tr:lh:5093,,100709/1-29,M 1529 / H (4),,
e666f358-a4da-5fbb-aefc-9a0b1f32d8c4,tg:lhhs:2022,Items,1,isad:lh:86853,,tr:lh:7849,,202619/a-k,T 48399 / H,,
9a11001c-09d5-52c7-abb2-ff872f7c293e,tg:lhhs:12531,Items,1,isad:lh:90994,,tr:lh:2689,,54031,V 4855 / H (1),,
78366354-4f52-5143-bd83-8d4db36b2380,tg:lhhs:17733,Items,1,isad:lh:135615,B 708 / 514,tr:lh:3402,,60.208/4,,,
5b98b356-4037-50e2-a9b4-e723a6f18c59,tg:lhhs:20440,Items,1,isad:lh:174626,,,,,,,
b9e13fc8-a7f8-5f7e-b3ae-220e69ea6fb8,tg:lhhs:16821,Items,1,isad:lh:130719,,tr:lh:2722,,53226,,,
f5fac154-43ff-5500-9516-abecd8bd3323,tg:lhhs:7220,Items,1,isad:lh:88851,,tr:lh:6210,,144094/4,W 684 / H (2),,
1795a929-a06f-5657-899c-179c899c13d2,tg:lhhs:11034,Items,1,isad:lh:90158,,tr:lh:2857,,56546,W 353 / H (10),,
4d8571ef-ccc7-5a29-8b1a-b173fb2d0210,tg:lhhs:13009,Items,1,isad:lh:91253,,tr:lh:826,,15281,V 455 / H (4),,
3367dcc7-ec73-55d5-8571-a5f1ffc79973,tg:lhhs:9117,Items,1,isad:lh:151116,,tr:lh:7140,,178218,B 716 / H (6),,
c792b96f-6d83-5eb2-ba9a-2915cfaa4433,tg:lhhs:1527,Items,1,isad:lh:86674,,tr:lh:6090,,139395/a-j,A 315 / H (4),,
f07cace3-2c17-58f7-8414-072e68c5da19,tg:lhhs:5837,Items,1,isad:lh:88385,,tr:lh:6077,,138355,W 745 / H (3),,
69aceeca-7736-5f10-99ce-909317e8bef3,tg:lhhs:4725,Items,1,isad:lh:87910,,tr:lh:5899,,136060/4,B 585 / H (2),,
7aee85e5-cc36-582c-bf73-fe48020d3699,tg:lhhs:6718,Items,1,isad:lh:153040,,tr:lh:6406,,157509/1-2,H 7685 / H (2),,
f946bef8-428b-59df-8d14-52039c2a1232,tg:lhhs:512,Items,1,isad:lh:86271,,tr:lh:3171,,63228/2a - c,G 994 / H (11),,
28f98ef2-342d-5e55-ad8d-e77d55f242b3,tg:lhhs:14236,Items,1,isad:lh:91677,,tr:lh:9851,,218621/2,VV 69 / H,,
fdb5f386-92bb-5601-9426-7f3738f43f84,tg:lhhs:11464,Items,1,isad:lh:90677,,tr:lh:4754,,92503/6,W 578 / H (4),,
c749f86e-430b-5538-bce8-a098da3485b9,tg:lhhs:13459,Items,1,isad:lh:153168,,tr:lh:9832,,217604,B 992 / H (2),,
bf84d254-e2f2-574a-8544-1fdc75c3884b,tg:lhhs:1177,Items,1,isad:lh:86448,,tr:lh:5735,,118656/3,A 115 / H,,
03a62185-a25f-5bb7-b581-3a93568149db,tg:lhhs:19054,Items,1,isad:lh:157909,,tr:lh:7601,,198650/a-i,,,
d00992a5-f803-50ee-8346-ade3eec281f6,tg:lhhs:4375,Items,1,isad:lh:87799,,tr:lh:3672,,71071/248a-b,B 675 / H (3),,
45abb935-8cd5-5b29-9c50-be932dad9151,tg:lhhs:6348,Items,1,isad:lh:164477,,,,21652/2,N 4935 / H (4),,
c4e719a6-841e-5ede-b253-196549270d8d,tg:lhhs:17949,Items,1,isad:lh:150131,,tr:lh:23,,,,,
ce5849ed-717a-5f65-818a-2265baa3029e,tg:lhhs:15974,Items,1,isad:lh:121343,C 2756 / 250,tr:lh:110434,,,,,
41dab990-5ef2-5109-b711-81e144abb674,tg:lhhs:14666,Items,1,isad:lh:91948,,tr:lh:30828,,219904,D 2972 / H,,
44f40423-1467-596a-a501-798f6a9b74d9,tg:lhhs:142,Items,1,isad:lh:86056,,tr:lh:6995,,175638/2,B 917 / H (3),,
d56e76f7-a759-5686-a135-e0610ac2f15f,tg:lhhs:20293,Items,1,isad:lh:173503,,tr:lh:1059,,18965/2,,,
67281f90-248f-5fb0-8a17-c09ddf5c5e77,tg:lhhs:11937,Items,1,isad:lh:90803,,tr:lh:4767,,92982,C 2638 / H (9),,
3707b062-6917-5540-935d-72169b040d26,tg:lhhs:9814,Items,1,isad:lh:152231,,tr:lh:6940,,173194,B 9078 / H (3),,
7711674a-346a-5735-a39b-7c615007e5dc,tg:lhhs:8706,Items,1,isad:lh:162563,,tr:lh:7853,,203061/1-3,,,
1eb2fb15-e8fc-5d74-8d98-909728f34f1c,tg:lhhs:12618,Items,1,isad:lh:166759,,tr:lh:5652,,113600,V 5135 / H (7),,
45f00718-1486-5ea1-ae01-54cca6d33768,tg:lhhs:10625,Items,1,isad:lh:90415,,tr:lh:705,,13453/30,M 585 / H (2),,
f2485591-10e1-5952-9a56-1096c7e442b9,tg:lhhs:18215,Items,1,isad:lh:152860,B 708 / 1702,tr:lh:3402,,,,,
dc05a924-d52f-5de4-be60-9040975db260,tg:lhhs:7109,Items,1,isad:lh:88853,,tr:lh:4795,,96128/15,M 762 / H (3),,
b149fabb-9e1a-5173-9d44-8de37899b670,tg:lhhs:5134,Items,1,isad:lh:88110,,tr:lh:1891,,33642,Z 317 / H ( 4 ),,
be173c6c-4f9d-58e7-8e6b-0b8998ff45ff,tg:lhhs:15427,Items,1,isad:lh:108634,P 3445 / 32,,,,,,
49701d70-1b2d-5c19-baf9-e34ae479fb3e,tg:lhhs:20769,Items,1,isad:lh:176086,,tr:lh:97999,,,,,
